strategy,prior_peak,trough,recovered,completed,depth,peak_to_trough_days,trough_to_recovery_days,underwater_days,within_20d
sector_defensive_upside_barbell,2007-07-09,2007-07-10,2007-07-12,True,-0.011132028075763856,1,2,2,True
sector_defensive_upside_barbell,2007-07-13,2007-07-17,2007-07-19,True,-0.00539308856203613,2,2,3,True
sector_defensive_upside_barbell,2007-07-19,2007-08-16,2007-10-01,True,-0.0887227962044429,20,31,50,False
sector_defensive_upside_barbell,2007-10-01,2007-10-03,2007-10-05,True,-0.00810958506690207,2,2,3,True
sector_defensive_upside_barbell,2007-10-05,2007-10-08,2007-10-09,True,-0.004417487601219072,1,1,1,True
sector_defensive_upside_barbell,2007-10-10,2007-10-11,2007-10-12,True,-0.0036850344923238243,1,1,1,True
sector_defensive_upside_barbell,2007-10-12,2007-10-19,2007-10-31,True,-0.027985942901922356,5,8,12,True
sector_defensive_upside_barbell,2007-10-31,2007-11-26,2007-12-06,True,-0.05482257127982204,17,8,24,True
sector_defensive_upside_barbell,2007-12-10,2007-12-17,2007-12-26,True,-0.037003237122568255,5,6,10,True
sector_defensive_upside_barbell,2007-12-26,2009-03-09,2010-01-06,True,-0.2535281625053878,301,210,510,False
sector_defensive_upside_barbell,2010-01-11,2010-01-12,2010-01-13,True,-0.0073263170409664236,1,1,1,True
sector_defensive_upside_barbell,2010-01-13,2010-01-15,2010-01-19,True,-0.009730245061496556,2,1,2,True
sector_defensive_upside_barbell,2010-01-19,2010-02-08,2010-03-11,True,-0.07727799250963263,14,22,35,False
sector_defensive_upside_barbell,2010-03-11,2010-03-12,2010-03-15,True,-0.000405683894183273,1,1,1,True
sector_defensive_upside_barbell,2010-03-18,2010-03-19,2010-03-22,True,-0.0030107110837452877,1,1,1,True
sector_defensive_upside_barbell,2010-03-23,2010-03-26,2010-04-01,True,-0.008069235166306976,3,4,6,True
sector_defensive_upside_barbell,2010-04-06,2010-04-07,2010-04-09,True,-0.005544241060846722,1,2,2,True
sector_defensive_upside_barbell,2010-04-15,2010-04-16,2010-04-22,True,-0.010622140122220625,1,4,4,True
sector_defensive_upside_barbell,2010-04-23,2010-08-26,2011-01-12,True,-0.13624709644233235,87,96,182,False
sector_defensive_upside_barbell,2011-01-12,2011-01-13,2011-01-14,True,-0.002218392352504872,1,1,1,True
sector_defensive_upside_barbell,2011-01-18,2011-01-20,2011-01-26,True,-0.011132612569479616,2,4,5,True
sector_defensive_upside_barbell,2011-01-26,2011-01-28,2011-02-01,True,-0.015878536766875673,2,2,3,True
sector_defensive_upside_barbell,2011-02-01,2011-02-02,2011-02-04,True,-0.003073750162203126,1,2,2,True
sector_defensive_upside_barbell,2011-02-08,2011-02-09,2011-02-11,True,-0.0036018014277793275,1,2,2,True
sector_defensive_upside_barbell,2011-02-14,2011-02-15,2011-02-16,True,-0.004123860451938022,1,1,1,True
sector_defensive_upside_barbell,2011-02-18,2011-03-16,2011-03-30,True,-0.04703822006518188,17,10,26,True
sector_defensive_upside_barbell,2011-03-30,2011-03-31,2011-04-01,True,-0.0011753988686111772,1,1,1,True
sector_defensive_upside_barbell,2011-04-05,2011-04-13,2011-04-20,True,-0.019843690041769668,6,5,10,True
sector_defensive_upside_barbell,2011-04-21,2011-04-25,2011-04-26,True,-0.0027540713532948624,1,1,1,True
sector_defensive_upside_barbell,2011-04-29,2011-06-15,2011-07-07,True,-0.054388916203712445,32,15,46,True
sector_defensive_upside_barbell,2011-07-07,2011-08-08,2012-02-28,True,-0.16392524858795088,22,140,161,False
sector_defensive_upside_barbell,2012-02-28,2012-02-29,2012-03-01,True,-0.002953849924389851,1,1,1,True
sector_defensive_upside_barbell,2012-03-01,2012-03-06,2012-03-09,True,-0.015262242550942884,3,3,5,True
sector_defensive_upside_barbell,2012-03-13,2012-03-14,2012-03-15,True,-0.0031730919799152213,1,1,1,True
sector_defensive_upside_barbell,2012-03-15,2012-03-16,2012-03-19,True,-0.0008179169214684867,1,1,1,True
sector_defensive_upside_barbell,2012-03-19,2012-03-22,2012-03-26,True,-0.005069940763739456,3,2,4,True
sector_defensive_upside_barbell,2012-03-27,2012-03-28,2012-04-02,True,-0.005789485370239822,1,3,3,True
sector_defensive_upside_barbell,2012-04-02,2012-06-01,2012-07-19,True,-0.06980426002049422,42,33,74,False
sector_defensive_upside_barbell,2012-07-19,2012-07-24,2012-07-27,True,-0.025890941311697002,3,3,5,True
sector_defensive_upside_barbell,2012-07-27,2012-08-02,2012-08-03,True,-0.015372472672333215,4,1,4,True
sector_defensive_upside_barbell,2012-08-08,2012-08-09,2012-08-10,True,-0.0004649871660262761,1,1,1,True
sector_defensive_upside_barbell,2012-08-20,2012-08-23,2012-09-06,True,-0.011441401705523102,3,9,11,True
sector_defensive_upside_barbell,2012-09-07,2012-09-10,2012-09-13,True,-0.004327694130646265,1,3,3,True
sector_defensive_upside_barbell,2012-09-13,2012-09-18,2012-09-20,True,-0.0027578985689150626,3,2,4,True
sector_defensive_upside_barbell,2012-09-20,2012-09-21,2012-09-24,True,-0.0006411347426060754,1,1,1,True
sector_defensive_upside_barbell,2012-09-24,2012-09-26,2012-10-04,True,-0.012356539588339044,2,6,7,True
sector_defensive_upside_barbell,2012-10-04,2012-10-12,2012-10-17,True,-0.019855484898911757,6,3,8,True
sector_defensive_upside_barbell,2012-10-17,2012-11-15,2013-01-04,True,-0.073136036978801,19,33,51,False
sector_defensive_upside_barbell,2013-01-04,2013-01-08,2013-01-10,True,-0.00684580156534631,2,2,3,True
sector_defensive_upside_barbell,2013-01-15,2013-01-16,2013-01-17,True,-0.0008871700559088813,1,1,1,True
sector_defensive_upside_barbell,2013-01-22,2013-01-23,2013-01-24,True,-0.0011740411244569593,1,1,1,True
sector_defensive_upside_barbell,2013-01-25,2013-01-28,2013-01-29,True,-0.0022477623409606906,1,1,1,True
sector_defensive_upside_barbell,2013-01-29,2013-01-31,2013-02-01,True,-0.0043509639506916775,2,1,2,True
sector_defensive_upside_barbell,2013-02-01,2013-02-04,2013-02-06,True,-0.00997222602944381,1,2,2,True
sector_defensive_upside_barbell,2013-02-06,2013-02-07,2013-02-08,True,-0.0005019048289228722,1,1,1,True
sector_defensive_upside_barbell,2013-02-19,2013-02-25,2013-03-04,True,-0.022190458956325543,4,5,8,True
sector_defensive_upside_barbell,2013-03-11,2013-03-12,2013-03-13,True,-0.0022322099405150952,1,1,1,True
sector_defensive_upside_barbell,2013-03-15,2013-03-19,2013-03-20,True,-0.0067309602396866675,2,1,2,True
sector_defensive_upside_barbell,2013-03-20,2013-03-21,2013-03-22,True,-0.007338072246421801,1,1,1,True
sector_defensive_upside_barbell,2013-03-22,2013-03-25,2013-03-26,True,-0.0031591290923449478,1,1,1,True
sector_defensive_upside_barbell,2013-03-28,2013-04-01,2013-04-02,True,-0.0041234365200701895,1,1,1,True
sector_defensive_upside_barbell,2013-04-02,2013-04-03,2013-04-08,True,-0.008667203965431414,1,3,3,True
sector_defensive_upside_barbell,2013-04-12,2013-04-18,2013-04-23,True,-0.023056419803296535,4,3,6,True
sector_defensive_upside_barbell,2013-04-23,2013-04-24,2013-04-25,True,-0.0023721578952655697,1,1,1,True
sector_defensive_upside_barbell,2013-04-25,2013-04-26,2013-04-29,True,-0.0017578657131259723,1,1,1,True
sector_defensive_upside_barbell,2013-04-29,2013-05-01,2013-05-03,True,-0.00852403524941403,2,2,3,True
sector_defensive_upside_barbell,2013-05-03,2013-05-06,2013-05-07,True,-0.0011924196455472824,1,1,1,True
sector_defensive_upside_barbell,2013-05-08,2013-05-09,2013-05-10,True,-0.00440216692539197,1,1,1,True
sector_defensive_upside_barbell,2013-05-15,2013-05-16,2013-05-17,True,-0.007905596650647717,1,1,1,True
sector_defensive_upside_barbell,2013-05-17,2013-05-20,2013-05-21,True,-0.0032752251247472053,1,1,1,True
sector_defensive_upside_barbell,2013-05-21,2013-06-24,2013-07-11,True,-0.056673995515324926,23,12,34,True
sector_defensive_upside_barbell,2013-07-15,2013-07-16,2013-07-18,True,-0.0049039888890198835,1,2,2,True
sector_defensive_upside_barbell,2013-07-22,2013-07-24,2013-08-01,True,-0.008390894468222942,2,6,7,True
sector_defensive_upside_barbell,2013-08-02,2013-08-27,2013-09-18,True,-0.052275293239263054,17,15,31,True
sector_defensive_upside_barbell,2013-09-18,2013-10-09,2013-10-17,True,-0.03873095584969344,15,6,20,True
sector_defensive_upside_barbell,2013-10-18,2013-10-21,2013-10-22,True,-0.0007820038944805763,1,1,1,True
sector_defensive_upside_barbell,2013-10-22,2013-10-23,2013-10-24,True,-0.0019638427719969043,1,1,1,True
sector_defensive_upside_barbell,2013-10-29,2013-10-31,2013-11-06,True,-0.007951048544408423,2,4,5,True
sector_defensive_upside_barbell,2013-11-06,2013-11-07,2013-11-13,True,-0.012944226804688541,1,4,4,True
sector_defensive_upside_barbell,2013-11-15,2013-12-12,2013-12-18,True,-0.019671876521148768,18,4,21,True
sector_defensive_upside_barbell,2013-12-18,2013-12-19,2013-12-20,True,-0.0014663705137782923,1,1,1,True
sector_defensive_upside_barbell,2013-12-31,2014-02-03,2014-02-14,True,-0.04900016743536251,22,9,30,True
sector_defensive_upside_barbell,2014-02-18,2014-02-19,2014-02-20,True,-0.005585250121001528,1,1,1,True
sector_defensive_upside_barbell,2014-02-20,2014-02-21,2014-02-24,True,-0.001382111521928464,1,1,1,True
sector_defensive_upside_barbell,2014-02-24,2014-02-25,2014-02-26,True,-0.00035698097395231443,1,1,1,True
sector_defensive_upside_barbell,2014-02-28,2014-03-03,2014-03-04,True,-0.007038622479169088,1,1,1,True
sector_defensive_upside_barbell,2014-03-04,2014-03-14,2014-03-18,True,-0.01281219268262801,8,2,9,True
sector_defensive_upside_barbell,2014-03-18,2014-03-27,2014-03-31,True,-0.010965046913538723,7,2,8,True
sector_defensive_upside_barbell,2014-04-03,2014-04-11,2014-04-22,True,-0.02803014083243649,6,6,11,True
sector_defensive_upside_barbell,2014-04-22,2014-04-25,2014-04-28,True,-0.0037976698088845184,3,1,3,True
sector_defensive_upside_barbell,2014-04-30,2014-05-06,2014-05-12,True,-0.008354301630765448,4,4,7,True
sector_defensive_upside_barbell,2014-05-13,2014-05-20,2014-05-23,True,-0.011988804829657473,5,3,7,True
sector_defensive_upside_barbell,2014-06-06,2014-06-12,2014-06-18,True,-0.009022696025752786,4,4,7,True
sector_defensive_upside_barbell,2014-06-20,2014-06-24,2014-06-30,True,-0.006999551057047193,2,4,5,True
sector_defensive_upside_barbell,2014-07-01,2014-07-02,2014-07-03,True,-0.0015693549015693975,1,1,1,True
sector_defensive_upside_barbell,2014-07-03,2014-07-17,2014-07-23,True,-0.01074292005392119,9,4,12,True
sector_defensive_upside_barbell,2014-07-24,2014-08-07,2014-08-25,True,-0.03906127771581136,10,12,21,True
sector_defensive_upside_barbell,2014-08-25,2014-08-26,2014-08-27,True,-0.0002956316583218044,1,1,1,True
sector_defensive_upside_barbell,2014-08-29,2014-09-04,2014-09-05,True,-0.005632788544688849,3,1,3,True
sector_defensive_upside_barbell,2014-09-05,2014-10-16,2014-10-30,True,-0.058717871620773354,29,10,38,True
sector_defensive_upside_barbell,2014-11-03,2014-11-04,2014-11-05,True,-0.0015877502656417297,1,1,1,True
sector_defensive_upside_barbell,2014-11-10,2014-11-14,2014-11-17,True,-0.0021783371594682466,4,1,4,True
sector_defensive_upside_barbell,2014-11-18,2014-11-20,2014-11-21,True,-0.0011404597615806145,2,1,2,True
sector_defensive_upside_barbell,2014-11-28,2014-12-01,2014-12-05,True,-0.006378335249197176,1,4,4,True
sector_defensive_upside_barbell,2014-12-05,2014-12-16,2014-12-18,True,-0.0385810824443612,7,2,8,True
sector_defensive_upside_barbell,2014-12-29,2015-01-06,2015-02-23,True,-0.03811254618340998,5,32,36,False
sector_defensive_upside_barbell,2015-02-24,2015-03-11,2015-04-24,True,-0.03818543425237919,11,31,41,False
sector_defensive_upside_barbell,2015-04-24,2015-05-06,2015-05-18,True,-0.023292551002642492,8,8,15,True
sector_defensive_upside_barbell,2015-05-18,2015-05-20,2015-05-21,True,-0.0010103324759598298,2,1,2,True
sector_defensive_upside_barbell,2015-05-21,2015-06-29,2015-07-13,True,-0.02854933238742252,26,9,34,True
sector_defensive_upside_barbell,2015-07-20,2015-07-27,2015-08-17,True,-0.019807934232046964,5,15,19,True
sector_defensive_upside_barbell,2015-08-17,2016-01-20,2016-12-09,True,-0.11012960136961658,107,226,332,False
sector_defensive_upside_barbell,2016-12-13,2016-12-14,2017-01-04,True,-0.011588417870581957,1,13,13,True
sector_defensive_upside_barbell,2017-01-04,2017-01-05,2017-01-06,True,-0.0001973084938257097,1,1,1,True
sector_defensive_upside_barbell,2017-01-06,2017-01-23,2017-01-25,True,-0.005322976868176177,10,2,11,True
sector_defensive_upside_barbell,2017-01-25,2017-01-30,2017-02-03,True,-0.0066579033662036435,3,4,6,True
sector_defensive_upside_barbell,2017-02-03,2017-02-07,2017-02-09,True,-0.003487468834858287,2,2,3,True
sector_defensive_upside_barbell,2017-02-15,2017-02-16,2017-02-21,True,-0.001356265130137202,1,2,2,True
sector_defensive_upside_barbell,2017-02-21,2017-02-22,2017-02-23,True,-0.0024630315187055274,1,1,1,True
sector_defensive_upside_barbell,2017-02-27,2017-02-28,2017-03-01,True,-0.0001776828218943427,1,1,1,True
sector_defensive_upside_barbell,2017-03-01,2017-04-13,2017-05-05,True,-0.025801169509053867,31,15,45,True
sector_defensive_upside_barbell,2017-05-05,2017-05-12,2017-05-15,True,-0.004312850364586396,5,1,5,True
sector_defensive_upside_barbell,2017-05-15,2017-05-17,2017-05-23,True,-0.01620233723647735,2,4,5,True
sector_defensive_upside_barbell,2017-05-26,2017-05-30,2017-05-31,True,-0.0003811897787130425,1,1,1,True
sector_defensive_upside_barbell,2017-06-02,2017-07-06,2017-07-19,True,-0.022991979173787258,23,9,31,True
sector_defensive_upside_barbell,2017-07-21,2017-07-31,2017-08-07,True,-0.003315882779378998,6,5,10,True
sector_defensive_upside_barbell,2017-08-07,2017-08-10,2017-08-16,True,-0.013181309764595528,3,4,6,True
sector_defensive_upside_barbell,2017-08-16,2017-08-18,2017-08-31,True,-0.015770790962501335,2,9,10,True
sector_defensive_upside_barbell,2017-09-01,2017-09-05,2017-09-07,True,-0.005044030819714607,1,2,2,True
sector_defensive_upside_barbell,2017-09-07,2017-09-08,2017-09-11,True,-0.0002747989317659627,1,1,1,True
sector_defensive_upside_barbell,2017-09-12,2017-09-13,2017-09-14,True,-0.001805127071800583,1,1,1,True
sector_defensive_upside_barbell,2017-09-18,2017-09-27,2017-10-02,True,-0.008501034763579773,7,3,9,True
sector_defensive_upside_barbell,2017-10-05,2017-10-09,2017-10-10,True,-0.003677677743119112,2,1,2,True
sector_defensive_upside_barbell,2017-10-12,2017-10-13,2017-10-16,True,-0.0006356386744877929,1,1,1,True
sector_defensive_upside_barbell,2017-10-20,2017-11-15,2017-11-16,True,-0.007339143344977428,18,1,18,True
sector_defensive_upside_barbell,2017-11-16,2017-11-17,2017-11-21,True,-0.0034502722449165635,1,2,2,True
sector_defensive_upside_barbell,2017-11-21,2017-11-22,2017-11-24,True,-0.001849431169643645,1,1,1,True
sector_defensive_upside_barbell,2017-11-24,2017-11-27,2017-11-28,True,-0.00015374554698699416,1,1,1,True
sector_defensive_upside_barbell,2017-11-30,2017-12-05,2017-12-08,True,-0.006541420121214614,3,3,5,True
sector_defensive_upside_barbell,2017-12-11,2017-12-12,2017-12-13,True,-0.0003529630700801478,1,1,1,True
sector_defensive_upside_barbell,2017-12-13,2017-12-14,2017-12-15,True,-0.005846670389535902,1,1,1,True
sector_defensive_upside_barbell,2017-12-18,2017-12-26,2018-01-04,True,-0.009993163958192608,5,6,10,True
sector_defensive_upside_barbell,2018-01-09,2018-01-10,2018-01-11,True,-0.0028825158909844273,1,1,1,True
sector_defensive_upside_barbell,2018-01-12,2018-01-16,2018-01-17,True,-0.0016719593867310367,1,1,1,True
sector_defensive_upside_barbell,2018-01-17,2018-01-18,2018-01-19,True,-0.0013757041976870665,1,1,1,True
sector_defensive_upside_barbell,2018-01-26,2018-02-08,2018-08-06,True,-0.09489390301839196,9,123,131,False
sector_defensive_upside_barbell,2018-08-07,2018-08-15,2018-08-17,True,-0.011658422916626665,6,2,7,True
sector_defensive_upside_barbell,2018-08-20,2018-08-21,2018-08-22,True,-0.00014982599898549775,1,1,1,True
sector_defensive_upside_barbell,2018-08-22,2018-08-23,2018-08-24,True,-0.0011368156791550232,1,1,1,True
sector_defensive_upside_barbell,2018-08-27,2018-08-28,2018-08-29,True,-0.000896884693256661,1,1,1,True
sector_defensive_upside_barbell,2018-08-29,2018-09-07,2018-09-13,True,-0.010286394348583472,6,4,9,True
sector_defensive_upside_barbell,2018-09-13,2018-09-17,2018-09-20,True,-0.005056132601759966,2,3,4,True
sector_defensive_upside_barbell,2018-09-21,2018-09-26,2018-09-28,True,-0.006676778100900949,3,2,4,True
sector_defensive_upside_barbell,2018-10-02,2018-12-24,2019-04-01,True,-0.08450739506656046,57,66,122,False
sector_defensive_upside_barbell,2019-04-01,2019-04-02,2019-04-04,True,-0.0011325983739846057,1,2,2,True
sector_defensive_upside_barbell,2019-04-08,2019-04-09,2019-04-12,True,-0.004743291556045581,1,3,3,True
sector_defensive_upside_barbell,2019-04-15,2019-04-17,2019-04-23,True,-0.0043123859448762625,2,3,4,True
sector_defensive_upside_barbell,2019-04-24,2019-04-25,2019-04-26,True,-0.0034580400355936902,1,1,1,True
sector_defensive_upside_barbell,2019-04-26,2019-04-29,2019-04-30,True,-0.0011816694470312417,1,1,1,True
sector_defensive_upside_barbell,2019-04-30,2019-05-31,2019-06-18,True,-0.0504614671580057,22,12,33,True
sector_defensive_upside_barbell,2019-06-20,2019-06-26,2019-07-02,True,-0.01404403663283793,4,4,7,True
sector_defensive_upside_barbell,2019-07-03,2019-07-09,2019-07-11,True,-0.006032077143451997,3,2,4,True
sector_defensive_upside_barbell,2019-07-15,2019-07-19,2019-07-26,True,-0.008548381233359215,4,5,8,True
sector_defensive_upside_barbell,2019-07-29,2019-08-05,2019-09-06,True,-0.05174013565764202,5,23,27,False
sector_defensive_upside_barbell,2019-09-06,2019-09-10,2019-09-11,True,-0.004409451068484449,2,1,2,True
sector_defensive_upside_barbell,2019-09-12,2019-10-02,2019-10-17,True,-0.0270665103662735,14,11,24,True
sector_defensive_upside_barbell,2019-10-17,2019-10-18,2019-10-21,True,-0.001077282476842023,1,1,1,True
sector_defensive_upside_barbell,2019-10-21,2019-10-22,2019-10-24,True,-0.002663751999954389,1,2,2,True
sector_defensive_upside_barbell,2019-10-24,2019-10-25,2019-10-28,True,-0.00010237306852400874,1,1,1,True
sector_defensive_upside_barbell,2019-10-30,2019-10-31,2019-11-01,True,-0.0012058672281709537,1,1,1,True
sector_defensive_upside_barbell,2019-11-01,2019-11-05,2019-11-06,True,-0.0025180542249473303,2,1,2,True
sector_defensive_upside_barbell,2019-11-08,2019-11-11,2019-11-12,True,-0.002582343212699345,1,1,1,True
sector_defensive_upside_barbell,2019-11-19,2019-11-21,2019-11-25,True,-0.00501673448970108,2,2,3,True
sector_defensive_upside_barbell,2019-11-27,2019-12-03,2019-12-06,True,-0.01461164817523064,3,3,5,True
sector_defensive_upside_barbell,2019-12-06,2019-12-10,2019-12-12,True,-0.003695921371155819,2,2,3,True
sector_defensive_upside_barbell,2019-12-17,2019-12-18,2019-12-19,True,-0.0007392402895025629,1,1,1,True
sector_defensive_upside_barbell,2019-12-20,2019-12-23,2019-12-26,True,-0.00031595712484144833,1,2,2,True
sector_defensive_upside_barbell,2019-12-27,2019-12-30,2020-01-02,True,-0.004052920963681594,1,2,2,True
sector_defensive_upside_barbell,2020-01-02,2020-01-07,2020-01-09,True,-0.006663346804906545,3,2,4,True
sector_defensive_upside_barbell,2020-01-09,2020-01-10,2020-01-13,True,-0.002362429802444499,1,1,1,True
sector_defensive_upside_barbell,2020-01-17,2020-01-21,2020-01-22,True,-0.0007813333089634611,1,1,1,True
sector_defensive_upside_barbell,2020-01-23,2020-01-31,2020-02-05,True,-0.02125128030510437,6,3,8,True
sector_defensive_upside_barbell,2020-02-06,2020-02-07,2020-02-10,True,-0.00484160129046185,1,1,1,True
sector_defensive_upside_barbell,2020-02-14,2020-03-23,2020-08-12,True,-0.2260175400459863,25,99,123,False
sector_defensive_upside_barbell,2020-08-12,2020-08-14,2020-08-17,True,-0.002088742118950049,2,1,2,True
sector_defensive_upside_barbell,2020-08-18,2020-08-20,2020-08-24,True,-0.004701957919441724,2,2,3,True
sector_defensive_upside_barbell,2020-08-28,2020-08-31,2020-09-01,True,-0.0023028218818325064,1,1,1,True
sector_defensive_upside_barbell,2020-09-02,2020-09-23,2020-10-12,True,-0.07417923674733773,14,13,26,True
sector_defensive_upside_barbell,2020-10-12,2020-10-30,2020-11-09,True,-0.06568860669904486,14,6,19,True
sector_defensive_upside_barbell,2020-11-10,2020-11-12,2020-11-13,True,-0.011693129596523133,2,1,2,True
sector_defensive_upside_barbell,2020-11-16,2020-11-20,2020-12-08,True,-0.021765561937166167,4,11,14,True
sector_defensive_upside_barbell,2020-12-08,2020-12-14,2020-12-17,True,-0.015735863383658732,4,3,6,True
sector_defensive_upside_barbell,2020-12-17,2020-12-22,2020-12-30,True,-0.01014236418546488,3,5,7,True
sector_defensive_upside_barbell,2020-12-31,2021-01-04,2021-01-06,True,-0.015033893131138454,1,2,2,True
sector_defensive_upside_barbell,2021-01-08,2021-01-11,2021-01-12,True,-0.0016369047749360544,1,1,1,True
sector_defensive_upside_barbell,2021-01-13,2021-01-29,2021-03-10,True,-0.04543992822485643,11,27,37,False
sector_defensive_upside_barbell,2021-03-10,2021-03-11,2021-03-12,True,-0.00016074317351422174,1,1,1,True
sector_defensive_upside_barbell,2021-03-15,2021-03-23,2021-03-26,True,-0.024374858600707316,6,3,8,True
sector_defensive_upside_barbell,2021-03-29,2021-03-31,2021-04-05,True,-0.0064985325886653955,2,2,3,True
sector_defensive_upside_barbell,2021-04-05,2021-04-08,2021-04-09,True,-0.00199226305474276,3,1,3,True
sector_defensive_upside_barbell,2021-04-12,2021-04-13,2021-04-14,True,-0.0009275651377379512,1,1,1,True
sector_defensive_upside_barbell,2021-04-16,2021-04-20,2021-04-28,True,-0.008341884940043398,2,6,7,True
sector_defensive_upside_barbell,2021-04-29,2021-04-30,2021-05-03,True,-0.005951004430392204,1,1,1,True
sector_defensive_upside_barbell,2021-05-10,2021-05-12,2021-06-03,True,-0.02683715005431464,2,15,16,True
sector_defensive_upside_barbell,2021-06-04,2021-06-18,2021-08-10,True,-0.04489696387023012,10,36,45,False
sector_defensive_upside_barbell,2021-08-12,2021-08-13,2021-08-16,True,-0.00020197257730236728,1,1,1,True
sector_defensive_upside_barbell,2021-08-16,2021-10-04,2021-10-22,True,-0.05106619840853355,34,14,47,True
sector_defensive_upside_barbell,2021-10-26,2021-10-27,2021-10-28,True,-0.005915298292924032,1,1,1,True
sector_defensive_upside_barbell,2021-11-05,2021-11-11,2021-11-24,True,-0.011027381260884317,4,9,12,True
sector_defensive_upside_barbell,2021-11-24,2021-12-01,2021-12-07,True,-0.03741792248954079,4,4,7,True
sector_defensive_upside_barbell,2021-12-08,2021-12-09,2021-12-10,True,-0.005229480678476173,1,1,1,True
sector_defensive_upside_barbell,2021-12-10,2021-12-14,2021-12-15,True,-0.01133130186682696,2,1,2,True
sector_defensive_upside_barbell,2021-12-15,2021-12-20,2021-12-23,True,-0.023477795569521676,3,3,5,True
sector_defensive_upside_barbell,2021-12-29,2021-12-30,,False,-0.0023440212157997964,1,1,2,False
recovery_sector_barbell_M_cyc50_mom126_ma200_top3,2007-01-04,2007-01-05,2007-01-11,True,-0.008952971253822106,1,4,4,True
recovery_sector_barbell_M_cyc50_mom126_ma200_top3,2007-01-16,2007-01-22,2007-01-24,True,-0.0052431235303683765,4,2,5,True
recovery_sector_barbell_M_cyc50_mom126_ma200_top3,2007-01-24,2007-01-26,2007-02-01,True,-0.01109677714604751,2,4,5,True
recovery_sector_barbell_M_cyc50_mom126_ma200_top3,2007-02-02,2007-02-05,2007-02-06,True,-0.0006899999840239701,1,1,1,True
recovery_sector_barbell_M_cyc50_mom126_ma200_top3,2007-02-07,2007-02-12,2007-02-13,True,-0.006957387156562023,3,1,3,True
recovery_sector_barbell_M_cyc50_mom126_ma200_top3,2007-02-15,2007-02-16,2007-02-20,True,-0.0014244453834743043,1,1,1,True
recovery_sector_barbell_M_cyc50_mom126_ma200_top3,2007-02-20,2007-02-22,2007-02-26,True,-0.0025241750977986754,2,2,3,True
recovery_sector_barbell_M_cyc50_mom126_ma200_top3,2007-02-26,2007-03-05,2007-04-05,True,-0.051451911794258565,5,23,27,False
recovery_sector_barbell_M_cyc50_mom126_ma200_top3,2007-04-10,2007-04-11,2007-04-12,True,-0.005355013310312073,1,1,1,True
recovery_sector_barbell_M_cyc50_mom126_ma200_top3,2007-04-17,2007-04-19,2007-04-20,True,-0.005195429802249074,2,1,2,True
recovery_sector_barbell_M_cyc50_mom126_ma200_top3,2007-04-23,2007-04-24,2007-04-25,True,-0.0007584086027390136,1,1,1,True
recovery_sector_barbell_M_cyc50_mom126_ma200_top3,2007-04-25,2007-04-30,2007-05-07,True,-0.014339690805216354,3,5,7,True
recovery_sector_barbell_M_cyc50_mom126_ma200_top3,2007-05-07,2007-05-10,2007-05-16,True,-0.013124993611547286,3,4,6,True
recovery_sector_barbell_M_cyc50_mom126_ma200_top3,2007-05-21,2007-05-24,2007-05-30,True,-0.01433156456289153,3,3,5,True
recovery_sector_barbell_M_cyc50_mom126_ma200_top3,2007-06-04,2007-06-07,2007-07-09,True,-0.034229805733081764,3,21,23,False
recovery_sector_barbell_M_cyc50_mom126_ma200_top3,2007-07-09,2007-07-10,2007-07-12,True,-0.011132028075763856,1,2,2,True
recovery_sector_barbell_M_cyc50_mom126_ma200_top3,2007-07-13,2007-07-17,2007-07-19,True,-0.00539308856203613,2,2,3,True
recovery_sector_barbell_M_cyc50_mom126_ma200_top3,2007-07-19,2007-08-16,2007-10-01,True,-0.0887227962044429,20,31,50,False
recovery_sector_barbell_M_cyc50_mom126_ma200_top3,2007-10-01,2007-10-03,2007-10-05,True,-0.00810958506690207,2,2,3,True
recovery_sector_barbell_M_cyc50_mom126_ma200_top3,2007-10-05,2007-10-08,2007-10-09,True,-0.004417487601219072,1,1,1,True
recovery_sector_barbell_M_cyc50_mom126_ma200_top3,2007-10-10,2007-10-11,2007-10-12,True,-0.0036850344923238243,1,1,1,True
recovery_sector_barbell_M_cyc50_mom126_ma200_top3,2007-10-12,2007-10-19,2007-10-31,True,-0.027985942901922356,5,8,12,True
recovery_sector_barbell_M_cyc50_mom126_ma200_top3,2007-10-31,2007-11-26,2007-12-06,True,-0.05482257127982204,17,8,24,True
recovery_sector_barbell_M_cyc50_mom126_ma200_top3,2007-12-10,2007-12-17,2007-12-26,True,-0.037003237122568255,5,6,10,True
recovery_sector_barbell_M_cyc50_mom126_ma200_top3,2007-12-26,2009-03-09,2010-01-06,True,-0.2526017907309219,301,210,510,False
recovery_sector_barbell_M_cyc50_mom126_ma200_top3,2010-01-11,2010-01-12,2010-01-13,True,-0.0073263170409663125,1,1,1,True
recovery_sector_barbell_M_cyc50_mom126_ma200_top3,2010-01-13,2010-01-15,2010-01-19,True,-0.009730245061496334,2,1,2,True
recovery_sector_barbell_M_cyc50_mom126_ma200_top3,2010-01-19,2010-02-08,2010-03-11,True,-0.07727799250963263,14,22,35,False
recovery_sector_barbell_M_cyc50_mom126_ma200_top3,2010-03-11,2010-03-12,2010-03-15,True,-0.00040568389418305095,1,1,1,True
recovery_sector_barbell_M_cyc50_mom126_ma200_top3,2010-03-18,2010-03-19,2010-03-22,True,-0.0030107110837453988,1,1,1,True
