date,PriceUSD,FlowInExNtv,FlowOutExNtv,SplyExNtv,CapMVRVCur,IRX,rf
2017-08-29,373.270473714,452060.590616,486593.982439,13077170.2977,2.07507806,1.00999999046,2.76712326154e-05
2017-08-30,385.096362653,534280.526912,570888.962748,13040561.8618,2.08904609,0.998000025749,2.73424664589e-05
2017-08-31,388.628983109,262132.393345,464507.468721,12838186.7865,2.05577343,0.977999985218,2.6794520143e-05
2017-09-01,391.600977031,372863.28321,407059.320675,12803990.749,2.05874705,0.985000014305,2.69863017618e-05
2017-09-02,349.100817241,510150.849543,433323.442363,12880818.1562,1.83462921,0.985000014305,2.69863017618e-05
2017-09-03,352.873988895,392164.625484,459534.741631,12813448.04,1.85056566,0.985000014305,2.69863017618e-05
2017-09-04,313.259609643,836667.62325,717557.526941,12932558.1363,1.6601133,0.985000014305,2.69863017618e-05
2017-09-05,321.673799708,575359.524172,705290.416527,12802627.244,1.7067802,0.98299998045,2.69315063137e-05
2017-09-06,338.424651081,786506.242336,580970.381952,13008163.1044,1.77776395,1.0379999876,2.84383558247e-05
2017-09-07,336.414099065,374587.597241,463742.342129,12919008.3595,1.76351133,1.02300000191,2.80273973125e-05
2017-09-08,310.015212449,554582.871622,518995.826799,12954595.4043,1.6373551,1.01999998093,2.79452049569e-05
2017-09-09,305.2334737,424222.544621,528535.959845,12850281.9891,1.62216165,1.01999998093,2.79452049569e-05
2017-09-10,301.328705435,394815.085984,401087.499481,12844009.5756,1.60308202,1.01999998093,2.79452049569e-05
2017-09-11,298.009521917,435286.579478,376920.859541,12902375.2955,1.58897965,1.01999998093,2.79452049569e-05
2017-09-12,293.927871128,407759.344315,466297.51356,12843837.1263,1.57371741,1.01800000668,2.78904111418e-05
2017-09-13,276.95738457,443228.617797,433824.444087,12853241.3,1.49081616,1.01800000668,2.78904111418e-05
2017-09-14,225.336907949,608047.672368,540009.107634,12921279.8647,1.27579729,1.02799999714,2.81643834833e-05
2017-09-15,258.900247808,996908.319418,923167.675579,12995020.5086,1.45446712,1.00999999046,2.76712326154e-05
2017-09-16,255.184495617,397026.416854,445191.301812,12946855.6236,1.43783212,1.00999999046,2.76712326154e-05
2017-09-17,259.595284921,299953.605553,317747.927424,12929061.3017,1.46051587,1.00999999046,2.76712326154e-05
2017-09-18,296.590029807,470518.867339,472518.288122,12927061.8809,1.65248977,1,2.7397260274e-05
2017-09-19,284.686240503,310765.794314,331360.122415,12906467.5528,1.58850028,1.01800000668,2.78904111418e-05
2017-09-20,284.783950029,231715.958846,248972.892349,12889210.6193,1.5862306,1.01999998093,2.79452049569e-05
2017-09-21,258.716855348,260324.188531,298381.964144,12851152.8437,1.45295452,1.00800001621,2.76164388003e-05
2017-09-22,263.592519287,196847.86184,239808.765029,12808191.9405,1.48147829,1.00300002098,2.74794526296e-05
2017-09-23,285.098802747,180712.024763,182074.41954,12806829.5458,1.59268902,1.00300002098,2.74794526296e-05
2017-09-24,284.710706604,197397.948705,225563.89931,12778663.5952,1.58676283,1.00300002098,2.74794526296e-05
2017-09-25,294.606179135,385211.699597,290899.248797,12872976.046,1.63706975,0.998000025749,2.73424664589e-05
2017-09-26,288.873323495,292553.266114,277278.158629,12888251.1534,1.60203476,1.04299998283,2.85753419954e-05
2017-09-27,310.386890707,324095.409883,359900.303687,12852446.2596,1.70878973,1.0379999876,2.84383558247e-05
2017-09-28,302.473999708,271518.297427,254609.500007,12869355.0571,1.65683076,1.02999997139,2.82191772983e-05
2017-09-29,291.483834892,205414.948973,231787.447148,12842982.5589,1.59895372,1.02799999714,2.81643834833e-05
2017-09-30,301.65357481,157701.856696,197436.051209,12803248.3644,1.65072162,1.02799999714,2.81643834833e-05
2017-10-01,302.921215371,232301.76426,196021.142857,12839528.9858,1.64883986,1.02799999714,2.81643834833e-05
2017-10-02,296.38313121,287542.939078,324942.533373,12802129.3915,1.6174612,1.01300001144,2.77534249711e-05
2017-10-03,291.627101987,210634.842707,262489.915364,12750274.3188,1.59789726,1.03499996662,2.83561634691e-05
2017-10-04,292.15313121,239107.214563,227655.015371,12761726.518,1.59978836,1.04299998283,2.85753419954e-05
2017-10-05,295.104265926,157327.1509,213195.275374,12705858.3935,1.61459442,1.04299998283,2.85753419954e-05
2017-10-06,307.36563384,161690.443914,198261.741585,12669287.0959,1.67535089,1.04299998283,2.85753419954e-05
2017-10-07,311.539527762,139075.030052,159361.741023,12649000.3849,1.69435018,1.04299998283,2.85753419954e-05
2017-10-08,308.811207773,185917.804514,191300.080369,12643618.109,1.678259,1.04299998283,2.85753419954e-05
2017-10-09,296.169922268,290752.967481,384372.352376,12549998.7241,1.61205026,1.04499995708,2.86301358105e-05
2017-10-10,297.805755406,209286.015336,227232.67111,12532052.0684,1.62193259,1.05499994755,2.8904108152e-05
2017-10-11,302.037225599,218156.319386,221247.324893,12528961.0629,1.64255276,1.06799995899,2.92602728491e-05
2017-10-12,302.722357978,297901.987711,296951.933714,12529911.1169,1.64405125,1.0529999733,2.88493143369e-05
2017-10-13,336.118935418,483148.268876,405123.545579,12607935.8402,1.80771345,1.04999995232,2.87671219813e-05
2017-10-14,339.239905903,311680.712867,277163.589192,12642452.9638,1.79912966,1.04999995232,2.87671219813e-05
2017-10-15,335.29290678,267106.30489,257299.722109,12652259.5466,1.7710949,1.04999995232,2.87671219813e-05
2017-10-16,334.387035067,193909.04604,222333.540534,12623835.0521,1.75759431,1.05499994755,2.8904108152e-05
2017-10-17,315.673910286,346982.36359,296082.508652,12674734.9071,1.63779113,1.07299995422,2.93972590198e-05
2017-10-18,313.292919638,278684.197851,357608.202148,12595810.9028,1.62658205,1.06799995899,2.92602728491e-05
2017-10-19,308.361189363,184578.962192,258778.473366,12521611.3916,1.60203704,1.06500005722,2.91780837595e-05
2017-10-20,304.104843951,223600.285007,258214.099872,12486997.5767,1.57973933,1.07500004768,2.94520561009e-05
2017-10-21,299.964489188,218932.831531,222219.974801,12483710.4334,1.56047294,1.07500004768,2.94520561009e-05
2017-10-22,294.862483343,160490.815187,206519.67197,12437681.5767,1.53613736,1.07500004768,2.94520561009e-05
2017-10-23,285.272274401,374129.140414,378681.230438,12433129.4866,1.49257282,1.07000005245,2.93150699302e-05
2017-10-24,297.20134512,374852.896256,329735.369511,12478247.0134,1.55197648,1.09800004959,3.00821931395e-05
2017-10-25,297.963974576,204181.665025,194946.026281,12487482.6521,1.55676744,1.08299994469,2.96712313613e-05
2017-10-26,296.136726184,203448.787404,235837.701381,12455093.7382,1.54556,1.08000004292,2.95890422717e-05
2017-10-27,297.075979836,190090.491959,180098.650638,12465085.5795,1.55141274,1.07299995422,2.93972590198e-05
2017-10-28,295.060524255,157298.531943,165463.403331,12456920.7081,1.54143478,1.07299995422,2.93972590198e-05
2017-10-29,304.336856809,211966.546346,217869.08837,12451018.1661,1.58486545,1.07299995422,2.93972590198e-05
2017-10-30,306.156846873,200135.373423,215639.522933,12435514.0166,1.59139506,1.07500004768,2.94520561009e-05
2017-10-31,304.758790181,219178.405397,222364.227191,12432328.1948,1.58262116,1.12300002575,3.07671239931e-05
2017-11-01,290.52013121,318532.173514,319045.094854,12431815.2734,1.51069495,1.13800001144,3.11780825053e-05
2017-11-02,284.507127411,509739.783355,476935.354601,12464619.7022,1.48432266,1.13800001144,3.11780825053e-05
2017-11-03,305.859424021,354763.14875,293373.769384,12526009.0815,1.58976988,1.14800000191,3.14520548468e-05
2017-11-04,300.036860023,198506.081154,182568.151933,12541947.0108,1.55999076,1.14800000191,3.14520548468e-05
2017-11-05,296.308627411,196594.397985,187405.109259,12551136.2995,1.53976049,1.14800000191,3.14520548468e-05
2017-11-06,297.987309468,313339.076769,310419.531798,12554055.8445,1.54656164,1.15799999237,3.17260271882e-05
2017-11-07,292.059068381,317705.79257,344912.651008,12526848.986,1.51792884,1.18799996376,3.25479442126e-05
2017-11-08,309.827165693,519488.281901,487322.442459,12559014.8255,1.59804852,1.19500005245,3.27397274644e-05
2017-11-09,319.445576856,475376.208311,415331.060527,12619059.9732,1.63597976,1.20299994946,3.29589027248e-05
2017-11-10,299.664234366,413784.953326,457634.906715,12575210.0199,1.54156784,1.20000004768,3.28767136352e-05
2017-11-11,316.147826125,408182.853534,373679.586389,12609713.287,1.61904806,1.20000004768,3.28767136352e-05
2017-11-12,307.176818235,760902.728955,720949.029412,12649666.9865,1.57453306,1.20000004768,3.28767136352e-05
2017-11-13,315.537040327,504516.930292,516723.870927,12637460.0459,1.60950976,1.18499994278,3.2465751857e-05
2017-11-14,334.21447896,523215.009874,459703.292399,12700971.7634,1.68518178,1.24000000954,3.3972603001e-05
2017-11-15,330.784093805,413053.3941,448016.964855,12666008.1926,1.66669538,1.23000001907,3.36986306595e-05
2017-11-16,329.662060491,368679.9866,452186.961728,12582501.2175,1.65611584,1.23000001907,3.36986306595e-05
2017-11-17,332.276588837,338719.787026,376672.795049,12544548.2095,1.66491802,1.24000000954,3.3972603001e-05
2017-11-18,347.429836353,293646.373402,272427.540982,12565767.0419,1.73328736,1.24000000954,3.3972603001e-05
2017-11-19,355.932445354,373643.029132,420595.093842,12518814.9772,1.76816175,1.24000000954,3.3972603001e-05
2017-11-20,369.559533606,474643.550379,504094.549146,12489363.9784,1.80501036,1.24000000954,3.3972603001e-05
2017-11-21,361.197126534,421133.015417,539241.207514,12371255.7863,1.75923112,1.27799999714,3.50136985518e-05
2017-11-22,380.819107247,670895.995847,500878.285397,12541273.4968,1.82212804,1.26499998569,3.46575338547e-05
2017-11-23,414.980221216,695041.921793,616307.169186,12620008.2494,1.95583038,1.26499998569,3.46575338547e-05
2017-11-24,473.450565459,602828.39556,559460.690281,12663375.9547,2.17756169,1.24000000954,3.3972603001e-05
2017-11-25,466.802904734,426595.350277,461794.867755,12628176.4372,2.12974302,1.24000000954,3.3972603001e-05
2017-11-26,472.277975453,328007.23342,383745.465835,12572438.2048,2.13696078,1.24000000954,3.3972603001e-05
2017-11-27,477.648246639,476422.680735,502971.445551,12545889.44,2.09625186,1.22300004959,3.35068506737e-05
2017-11-28,467.924269725,571000.048459,628839.284771,12488050.2036,2.04264696,1.26499998569,3.46575338547e-05
2017-11-29,429.046690532,707332.603791,716251.17936,12479131.6281,1.87395745,1.25800001621,3.44657538688e-05
2017-11-30,438.558600234,475551.420681,559644.071495,12395038.9773,1.90778133,1.23800003529,3.39178091859e-05
2017-12-01,461.58623232,338539.851894,461982.368859,12271596.4603,1.99298331,1.23500001431,3.38356168303e-05
2017-12-02,459.85709585,286734.868938,329392.521164,12228938.8081,1.97723084,1.23500001431,3.38356168303e-05
2017-12-03,464.386072764,370904.036467,325433.262405,12274409.5821,1.98359943,1.23500001431,3.38356168303e-05
2017-12-04,466.900428404,351146.750038,394815.055864,12230741.2763,1.94802245,1.24500000477,3.41095891717e-05
2017-12-05,458.0766654,565262.948854,397315.019758,12398689.2054,1.90565422,1.28299999237,3.51506847225e-05
2017-12-06,434.233698714,697077.671403,698578.976573,12397187.9002,1.80518033,1.26300001144,3.46027400396e-05
2017-12-07,431.749817066,943310.394633,464427.44942,12876070.8454,1.77801614,1.25999999046,3.45205476839e-05
2017-12-08,462.933985681,577708.297909,783128.939447,12670650.2039,1.89159646,1.25300002098,3.43287676981e-05
2017-12-09,483.060178843,492583.341593,531517.176776,12631716.3687,1.95723313,1.25300002098,3.43287676981e-05
2017-12-10,444.877736996,361355.03295,435160.300379,12557911.1013,1.81033419,1.25300002098,3.43287676981e-05
2017-12-11,506.338393337,389301.30131,509025.337923,12438187.0647,2.02125099,1.26300001144,3.46027400396e-05
2017-12-12,683.905956166,939889.017884,673677.621473,12704398.4611,2.5615938,1.30999994278,3.58904093912e-05
2017-12-13,701.598018995,774877.395642,831299.944437,12647975.9123,2.51660691,1.27300000191,3.4876712381e-05
2017-12-14,698.089197545,845174.201702,946743.614696,12546406.4993,2.38217166,1.28299999237,3.51506847225e-05
2017-12-15,689.464290181,614752.109655,713871.371512,12447287.2374,2.33338023,1.28499996662,3.52054785376e-05
2017-12-16,697.827856517,375712.859805,451329.69159,12371670.4057,2.30404731,1.28499996662,3.52054785376e-05
2017-12-17,729.331224722,381106.387717,437658.176435,12315118.6169,2.37258056,1.28499996662,3.52054785376e-05
2017-12-18,787.728504091,568613.498174,596860.668851,12286871.4463,2.45215768,1.31500005722,3.6027398828e-05
2017-12-19,823.847225599,759525.598763,794727.081716,12251669.9633,2.48520871,1.35300004482,3.70684943787e-05
2017-12-20,797.287250731,837509.986298,848402.998216,12240776.9514,2.37841653,1.35000002384,3.69863020231e-05
2017-12-21,793.748969024,743524.332616,741887.489894,12242413.7941,2.33506681,1.32000005245,3.61643849987e-05
2017-12-22,682.33454588,971525.266155,830764.310026,12383174.7502,2.02876516,1.29799997807,3.55616432347e-05
2017-12-23,725.150860023,466038.916035,560581.599945,12288632.0663,2.12888138,1.29799997807,3.55616432347e-05
2017-12-24,688.890793688,469429.081343,502520.301261,12255540.8464,2.02579537,1.29799997807,3.55616432347e-05
2017-12-25,737.894633255,435489.443798,620939.9377,12070090.3525,2.14286317,1.29799997807,3.55616432347e-05
2017-12-26,750.003065167,469105.234626,589357.425354,11949838.1618,2.15946117,1.3029999733,3.56986294054e-05
2017-12-27,740.721733489,504105.552555,557262.782053,11896680.9323,2.12614565,1.40799999237,3.85753422567e-05
2017-12-28,716.352512274,590903.595741,608420.799764,11879163.7283,2.05381522,1.37000000477,3.7534246706e-05
2017-12-29,747.100341321,583050.965353,646392.024971,11815822.6686,2.11193683,1.35500001907,3.71232881938e-05
2017-12-30,713.782832554,825415.813174,618153.186616,12023085.2952,2.0196486,1.35500001907,3.71232881938e-05
2017-12-31,742.255464933,383971.90984,451037.850863,11956019.3542,2.08315971,1.35500001907,3.71232881938e-05
2018-01-01,756.071765634,489415.392807,475029.544673,11970405.2023,2.10992367,1.35500001907,3.71232881938e-05
2018-01-02,863.918307715,817167.213075,764429.33265,12023143.0827,2.33353986,1.37800002098,3.77534252324e-05
2018-01-03,943.648126242,648460.214669,782039.463991,11889563.8334,2.47650782,1.37000000477,3.7534246706e-05
2018-01-04,952.354543542,1177725.97697,992718.219377,12074571.591,2.42999826,1.37000000477,3.7534246706e-05
2018-01-05,958.552846289,791472.236701,843089.082189,12022954.7455,2.37822836,1.37000000477,3.7534246706e-05
2018-01-06,1006.15747458,554455.643781,634900.646194,11942509.7431,2.41483049,1.37000000477,3.7534246706e-05
2018-01-07,1102.88953653,712770.733561,794413.830561,11860866.6461,2.55957535,1.37000000477,3.7534246706e-05
2018-01-08,1134.69905991,1056754.55056,956627.315545,11960993.8811,2.50487897,1.37999999523,3.78082190474e-05
2018-01-09,1288.40687522,1101887.46817,987313.63031,12075567.719,2.70068497,1.41499996185,3.87671222425e-05
2018-01-10,1231.76729456,929319.376198,886593.4596,12118293.6356,2.5234669,1.39499998093,3.82191775596e-05
2018-01-11,1128.5638758,824155.1764,779088.572802,12163360.2392,2.31265001,1.40299999714,3.8438356086e-05
2018-01-12,1257.23113442,532181.764709,638028.182707,12057513.8212,2.47329286,1.40999996662,3.86301360718e-05
2018-01-13,1380.14454091,522595.450998,605298.313151,11974810.959,2.60892949,1.40999996662,3.86301360718e-05
2018-01-14,1361.91507569,386490.999698,516168.333833,11845133.6249,2.5208012,1.40999996662,3.86301360718e-05
2018-01-15,1281.72139831,654060.458738,652782.724743,11846411.3589,2.35466429,1.40999996662,3.86301360718e-05
2018-01-16,1061.18708854,681802.338312,735440.165123,11792773.5321,2.00257414,1.39499998093,3.82191775596e-05
2018-01-17,1012.62289071,1110262.43231,877315.044639,12025720.9198,1.93504998,1.41499996185,3.87671222425e-05
2018-01-18,1018.76687463,668524.131219,674061.290835,12020183.7601,1.94857816,1.40499997139,3.84931499011e-05
2018-01-19,1029.93438457,491180.05247,609277.538199,11902086.2744,1.96457989,1.40299999714,3.8438356086e-05
2018-01-20,1151.94553244,297827.863978,472392.900412,11727521.238,2.16293499,1.40299999714,3.8438356086e-05
2018-01-21,1039.4232329,749388.597731,350670.480669,12126239.355,1.96895811,1.40299999714,3.8438356086e-05
2018-01-22,992.03743571,385495.341231,449923.714117,12061810.9822,1.88740313,1.38999998569,3.80821913889e-05
2018-01-23,985.212768264,383081.628809,431212.582323,12013680.0286,1.90039739,1.4129999876,3.87123284275e-05
2018-01-24,1047.12019959,526503.695296,477023.483999,12063160.2399,1.98678561,1.40999996662,3.86301360718e-05
2018-01-25,1043.62177206,446277.345181,547339.96333,11962097.6218,1.9653537,1.39300000668,3.81643837445e-05
2018-01-26,1040.46817066,640681.367266,437766.601929,12165012.3871,1.95103595,1.38800001144,3.80273975738e-05
2018-01-27,1092.76823583,311591.243638,391897.44474,12084706.186,2.0339235,1.38800001144,3.80273975738e-05
2018-01-28,1214.83129924,492487.104547,535759.467314,12041433.8233,2.20203835,1.38800001144,3.80273975738e-05
2018-01-29,1162.00829953,560996.892331,594093.635123,12008337.0805,2.09811434,1.375,3.76712328767e-05
2018-01-30,1051.93348831,559043.524007,634222.869032,11933157.7354,1.92371119,1.42499995232,3.9041094584e-05
2018-01-31,1096.25005698,472475.371671,528040.131306,11877592.9758,1.9863663,1.42999994755,3.91780807547e-05
2018-02-01,1019.17100789,759554.377285,691207.515134,11945939.838,1.86223247,1.45299994946,3.98082177933e-05
