name,family,flow_window,trend_window,quantile,hold,matched_control,eligible,score,development_excess_cagr,validation_excess_cagr,development_excess_sharpe,validation_excess_sharpe,validation_total_cagr,validation_max_dd,validation_ann_turnover,validation_sharpe_add,validation_dd_reduction,validation_cagr_retention
flow_riskoff_w1_q30_ma100,flow_riskoff,1.0,100.0,0.3,,price_trend_ma100,False,-1.1407190564583463,-0.1582269655479327,-0.04081062914852274,-0.3389787350753651,-0.0737744735896134,-0.001139015250300135,-0.16362139508237072,40.0,-0.2786745575181705,0.014533499894331836,-0.01835642721470798
flow_riskoff_w5_q10_ma20,flow_riskoff,5.0,20.0,0.1,,price_trend_ma20,False,-1.1550590238688248,0.017559412198068003,-0.10926429947733152,0.23139411884738192,-0.3639589598458004,-0.07241774943917201,-0.1987313351966179,35.0,0.29933846298036126,0.04697852335748154,
flow_confirm_w3_ma20,flow_confirm,3.0,20.0,,,price_trend_ma20,False,-1.2228086870225612,-0.00075637535632056,-0.10544111729708594,0.17189806336762667,-0.4101767345406054,-0.06843713612011282,-0.18470175324611682,36.0,0.2531206882855563,0.06100810530798262,
flow_riskoff_w1_q10_ma100,flow_riskoff,1.0,100.0,0.1,,price_trend_ma100,False,-1.2956006825031894,-0.229535612373152,-0.1050167095653265,-0.4889293691009538,-0.31779622877724234,-0.06799304122778549,-0.1961232573926578,36.0,-0.5226963127057994,-0.01796836241595523,-1.0957792813358744
flow_above_mean_w1_ma50,flow_above_mean,1.0,50.0,,,price_trend_ma50,False,-1.3764386524745107,-0.04060718338418201,-0.08510176880418885,-0.0007152281777894909,-0.34620315146462416,-0.047257338993733966,-0.16821030075332544,48.0,-0.520299640314501,-0.012329262988251433,-0.8574584186179385
flow_riskoff_w3_q20_ma100,flow_riskoff,3.0,100.0,0.2,,price_trend_ma100,False,-1.445522878005712,-0.2788559746601236,-0.11071551371614463,-0.7233411085754619,-0.3877034448160202,-0.07392751120010077,-0.1808725558685983,31.0,-0.5926035287445772,-0.0027176608918957346,-1.1914194986867577
extreme_outflow_reversal_q10_hold10,extreme_outflow_reversal,,,0.1,10.0,buy_hold,False,-1.4620178360631144,0.2584176707418524,-0.3177609841702067,0.7346449281658922,-0.9469243077681432,-0.28951529718586344,-0.4133723559133089,17.0,-0.9029521193947293,-0.0919025510671646,
flow_confirm_w1_ma50,flow_confirm,1.0,50.0,,,price_trend_ma50,False,-1.4889036229531367,-0.19624435857109657,-0.11916037021528714,-0.4572798397613086,-0.522903453444914,-0.08272085947185193,-0.16412846862569808,42.0,-0.6969999422947908,-0.008247430860624072,-1.5009244883393817
flow_riskoff_w1_q20_ma100,flow_riskoff,1.0,100.0,0.2,,price_trend_ma100,False,-1.538967388860097,-0.25000445243382063,-0.15772668152544878,-0.5890156744761958,-0.5806133885519856,-0.12287751767707156,-0.20486180865275894,40.0,-0.7855134724805427,-0.026706913676056376,-1.9803002716327105
flow_sign_w3,flow_sign,3.0,,,,buy_hold,False,-1.5680845315808427,0.06362161855893911,-0.17674509683730155,0.3554100398981493,-0.5260089178298643,-0.14268134955438805,-0.2510658687078967,45.0,-0.4820367294564504,0.07040393613824758,
flow_riskoff_w1_q20_ma20,flow_riskoff,1.0,20.0,0.2,,price_trend_ma20,False,-1.6532834718914708,-0.13084820685761844,-0.18012374039644374,-0.22292598540444747,-0.6622308606331697,-0.14619951919224639,-0.278894708370387,43.0,0.0010665621929919489,-0.033184849816287554,
flow_riskoff_w1_q30_ma20,flow_riskoff,1.0,20.0,0.3,,price_trend_ma20,False,-1.672138902143352,-0.058394373153157875,-0.15606870475561385,-0.006526282261986358,-0.5794693443854991,-0.12115209247331082,-0.2688217094401145,49.0,0.08382807844066253,-0.023111850886015084,
flow_above_mean_w1_ma100,flow_above_mean,1.0,100.0,,,price_trend_ma100,False,-1.7420123082999468,0.01471217639067901,-0.13508735203415623,0.19096180039876698,-0.6744218705592349,-0.09930492768272037,-0.16821030075332555,46.0,-0.8793219544877919,0.009944594223377012,-1.6004032225111637
flow_confirm_w1_ma100,flow_confirm,1.0,100.0,,,price_trend_ma100,False,-1.7753378024897435,-0.2631995753788058,-0.10963309838987756,-0.7161021691731255,-0.4089495172178182,-0.07280012651951462,-0.1834021814705431,48.0,-0.6138496011463752,-0.005247286493840542,-1.1732505103200934
flow_riskoff_w1_q10_ma20,flow_riskoff,1.0,20.0,0.1,,price_trend_ma20,False,-1.857003144223273,-0.14792397475011243,-0.20446411892319738,-0.27677997730021064,-0.7552100625207472,-0.1715444578662939,-0.2650676655348233,47.0,-0.09191263969458552,-0.01935780698072387,
flow_confirm_w1_ma20,flow_confirm,1.0,20.0,,,price_trend_ma20,False,-2.1242383786087427,-0.04954361450999789,-0.18712794181398618,0.02058551927044804,-0.8229499789786761,-0.15349255719000787,-0.21166902778007557,56.0,-0.1596525561525144,0.03404083077402387,
flow_sign_w1,flow_sign,1.0,,,,buy_hold,False,-2.1438874050685848,-0.09701632763348111,-0.13047564444334703,-0.058642460339579164,-0.31450948653104616,-0.09450106856912377,-0.2159966788376274,86.0,-0.2705372981576323,0.10547312600851688,
flow_above_mean_w1_ma20,flow_above_mean,1.0,20.0,,,price_trend_ma20,False,-2.369259966202715,0.01743851559893428,-0.21347028978656746,0.20402332078278684,-0.9878088745786818,-0.18092219061783021,-0.22452371585491815,59.0,-0.32451145175252016,0.021186142699181287,
